463,385,387,263,373,380
"[0.5009512305259705, 0.5026738047599792]","[0.542513906955719, 0.49264949560165405]","[0.5784966945648193, 0.4931432604789734]","[0.6035125255584717, 0.5014588832855225]","[0.5766276717185974, 0.5081489086151123]","[0.5406898260116577, 0.508133053779602]"
"[0.5010393261909485, 0.5031857490539551]","[0.5428034663200378, 0.49281972646713257]","[0.5789293050765991, 0.4934353232383728]","[0.6042125821113586, 0.5020424127578735]","[0.5768823623657227, 0.5086244940757751]","[0.5408669114112854, 0.5085556507110596]"
"[0.5013911128044128, 0.5031895041465759]","[0.5430927872657776, 0.49343568086624146]","[0.5790727138519287, 0.49396413564682007]","[0.6043978929519653, 0.5020167827606201]","[0.5770634412765503, 0.508521556854248]","[0.5410646200180054, 0.5084620714187622]"
"[0.5013059973716736, 0.5032746195793152]","[0.5433017015457153, 0.4930146038532257]","[0.5795063376426697, 0.4936046004295349]","[0.6046566963195801, 0.5021035671234131]","[0.5776209831237793, 0.5088520050048828]","[0.5414450764656067, 0.508837103843689]"
"[0.5011262893676758, 0.5033342838287354]","[0.5432834625244141, 0.4927733838558197]","[0.5796074867248535, 0.49341097474098206]","[0.6047788262367249, 0.5021140575408936]","[0.5776392221450806, 0.5088782906532288]","[0.5413891673088074, 0.508867084980011]"
"[0.502544641494751, 0.5025761723518372]","[0.5441542267799377, 0.49292564392089844]","[0.5800347924232483, 0.4934855103492737]","[0.6054932475090027, 0.5015946626663208]","[0.5782297849655151, 0.5077246427536011]","[0.5423004031181335, 0.5076861381530762]"
"[0.5027433633804321, 0.503279983997345]","[0.5448982119560242, 0.4926582872867584]","[0.5812975168228149, 0.49317723512649536]","[0.6066521406173706, 0.5020291209220886]","[0.5794622898101807, 0.5087684392929077]","[0.5431011915206909, 0.5087915062904358]"
"[0.5020422339439392, 0.5034284591674805]","[0.5435157418251038, 0.49303436279296875]","[0.5794225335121155, 0.4935302138328552]","[0.6046943068504333, 0.5022316575050354]","[0.5778375267982483, 0.5087835192680359]","[0.5419636964797974, 0.5088403820991516]"
"[0.5017009973526001, 0.5035592913627625]","[0.5430141091346741, 0.4931430220603943]","[0.5787684917449951, 0.49360963702201843]","[0.6040156483650208, 0.5023476481437683]","[0.5773719549179077, 0.5089446306228638]","[0.5415647625923157, 0.5090323686599731]"
"[0.5006340146064758, 0.5034918785095215]","[0.5414016842842102, 0.4930335581302643]","[0.5767984986305237, 0.49353381991386414]","[0.601471483707428, 0.5023102760314941]","[0.5753943920135498, 0.508939266204834]","[0.5399821400642395, 0.509023904800415]"
"[0.4995621144771576, 0.5030187368392944]","[0.5398604273796082, 0.49273112416267395]","[0.5747742652893066, 0.49328190088272095]","[0.5989977121353149, 0.5017420649528503]","[0.5730516314506531, 0.5081532001495361]","[0.538026750087738, 0.5082004070281982]"
"[0.49988502264022827, 0.5031722187995911]","[0.5397853255271912, 0.49294137954711914]","[0.574471652507782, 0.4934732913970947]","[0.5986313819885254, 0.5019159317016602]","[0.5728282928466797, 0.5083361268043518]","[0.5380406379699707, 0.5083876848220825]"
"[0.4996598958969116, 0.5032615661621094]","[0.5396358370780945, 0.4931379556655884]","[0.5742620229721069, 0.49370282888412476]","[0.5983773469924927, 0.5021158456802368]","[0.5725181102752686, 0.5085130929946899]","[0.5377534627914429, 0.5085278749465942]"
"[0.4990309476852417, 0.5029596090316772]","[0.5389375686645508, 0.49284544587135315]","[0.5736229419708252, 0.4933589696884155]","[0.5977862477302551, 0.5016620755195618]","[0.5720010995864868, 0.5081222653388977]","[0.5371519923210144, 0.5081831216812134]"
"[0.5005588531494141, 0.5031129121780396]","[0.5406714677810669, 0.49290066957473755]","[0.5755236744880676, 0.4934868812561035]","[0.5997980833053589, 0.5020869970321655]","[0.5739550590515137, 0.5084430575370789]","[0.5390244722366333, 0.5084472894668579]"
"[0.4999886155128479, 0.503017008304596]","[0.5398650169372559, 0.4929812550544739]","[0.5744587182998657, 0.49353599548339844]","[0.5985703468322754, 0.5019251108169556]","[0.5728931427001953, 0.5082586407661438]","[0.5381392240524292, 0.5082950592041016]"
"[0.5006742477416992, 0.5030007362365723]","[0.5409325361251831, 0.4927406311035156]","[0.5758550763130188, 0.49337807297706604]","[0.6001613140106201, 0.5020540952682495]","[0.5743198394775391, 0.5084038376808167]","[0.5392765402793884, 0.5084081888198853]"
"[0.5047415494918823, 0.5026230812072754]","[0.5462208986282349, 0.4920140504837036]","[0.5818819999694824, 0.4928017556667328]","[0.606463611125946, 0.501815140247345]","[0.5796957015991211, 0.5081286430358887]","[0.5440443158149719, 0.5079874396324158]"
"[0.5031418204307556, 0.502398669719696]","[0.5450539588928223, 0.4917945861816406]","[0.5807750225067139, 0.49266165494918823]","[0.6051609516143799, 0.501654326915741]","[0.5781750679016113, 0.507877767086029]","[0.5425814390182495, 0.5076998472213745]"
"[0.5018184185028076, 0.5025538802146912]","[0.5429689884185791, 0.4920017421245575]","[0.5782821774482727, 0.4927099347114563]","[0.6022936701774597, 0.5013710856437683]","[0.5757428407669067, 0.5076910257339478]","[0.5405375957489014, 0.5076015591621399]"
"[0.5032286047935486, 0.502498209476471]","[0.5446330308914185, 0.4920981526374817]","[0.5801050066947937, 0.493068665266037]","[0.6041662693023682, 0.5020442605018616]","[0.5775479078292847, 0.5081266164779663]","[0.5422437191009521, 0.5078636407852173]"
"[0.5025548338890076, 0.5026554465293884]","[0.5433641672134399, 0.49261316657066345]","[0.5783865451812744, 0.49370330572128296]","[0.6019877195358276, 0.5027401447296143]","[0.575977623462677, 0.5085605382919312]","[0.5411760807037354, 0.5081653594970703]"
"[0.5026331543922424, 0.5022575259208679]","[0.543555498123169, 0.4915529191493988]","[0.5788112282752991, 0.4923427700996399]","[0.602846086025238, 0.501314103603363]","[0.5766638517379761, 0.5076945424079895]","[0.5415189266204834, 0.5075715184211731]"
"[0.5018577575683594, 0.502398669719696]","[0.5427708625793457, 0.4912855625152588]","[0.5780478119850159, 0.4922308623790741]","[0.6012629270553589, 0.5012856125831604]","[0.5752647519111633, 0.5075127482414246]","[0.540431797504425, 0.507401704788208]"
"[0.502981960773468, 0.5024316310882568]","[0.5442389249801636, 0.49168145656585693]","[0.5797302722930908, 0.4926288425922394]","[0.6035013794898987, 0.5016467571258545]","[0.5772191286087036, 0.5078385472297668]","[0.5419583916664124, 0.5076684355735779]"
"[0.5017864108085632, 0.5022919774055481]","[0.5425177812576294, 0.4914068281650543]","[0.5777237415313721, 0.4922616183757782]","[0.601229727268219, 0.5011591911315918]","[0.5752208232879639, 0.5073643922805786]","[0.5403559803962708, 0.507277250289917]"
"[0.5017178058624268, 0.5022273659706116]","[0.5428181886672974, 0.49123257398605347]","[0.5781978368759155, 0.49214568734169006]","[0.60176682472229, 0.5011966824531555]","[0.5756327509880066, 0.5075167417526245]","[0.5405582189559937, 0.5074083209037781]"
"[0.5014506578445435, 0.5023378133773804]","[0.5421645641326904, 0.4914596676826477]","[0.5772870182991028, 0.4922771453857422]","[0.6006616353988647, 0.5011613965034485]","[0.5746792554855347, 0.5073958039283752]","[0.5398746728897095, 0.5073127746582031]"
"[0.5016829967498779, 0.5021374225616455]","[0.5427718162536621, 0.49158337712287903]","[0.5779361724853516, 0.4925774335861206]","[0.6014019846916199, 0.501525342464447]","[0.5753084421157837, 0.5077466368675232]","[0.5403580665588379, 0.5075240135192871]"
"[0.5011122226715088, 0.5023232102394104]","[0.5418757200241089, 0.4919893443584442]","[0.5770460367202759, 0.49279752373695374]","[0.6006431579589844, 0.5014792084693909]","[0.5747241973876953, 0.5077205300331116]","[0.5396928787231445, 0.507596492767334]"
"[0.5020250678062439, 0.5034549832344055]","[0.5429497957229614, 0.492850124835968]","[0.578397274017334, 0.4932699501514435]","[0.6031068563461304, 0.5019450783729553]","[0.5765353441238403, 0.5086132287979126]","[0.5411227345466614, 0.5086830854415894]"
"[0.5009763836860657, 0.5032044053077698]","[0.5423778295516968, 0.4921010136604309]","[0.5781300663948059, 0.4927193224430084]","[0.6024743318557739, 0.5016828775405884]","[0.5757450461387634, 0.5083333849906921]","[0.5402546525001526, 0.5083648562431335]"
"[0.5006974935531616, 0.5031901001930237]","[0.5419784188270569, 0.49192070960998535]","[0.577652096748352, 0.4925011992454529]","[0.6018292307853699, 0.5014553070068359]","[0.5752107501029968, 0.5081919431686401]","[0.53977370262146, 0.5082495808601379]"
"[0.49961692094802856, 0.5030402541160583]","[0.5404499769210815, 0.4922201931476593]","[0.5757200717926025, 0.49268054962158203]","[0.6000749468803406, 0.5013045072555542]","[0.5737031102180481, 0.5078893899917603]","[0.5384288430213928, 0.5080028176307678]"
"[0.5000383853912354, 0.5033673644065857]","[0.5410609245300293, 0.4925522804260254]","[0.5765700936317444, 0.4929705858230591]","[0.601452112197876, 0.5016156435012817]","[0.574826717376709, 0.5083107948303223]","[0.5392724275588989, 0.5084728598594666]"
"[0.4998180866241455, 0.5029904842376709]","[0.540691077709198, 0.4924136996269226]","[0.5759559869766235, 0.4929823577404022]","[0.6001142859458923, 0.5014445185661316]","[0.5735657215118408, 0.5078644752502441]","[0.5383551716804504, 0.5078893303871155]"
"[0.5005674362182617, 0.503284215927124]","[0.5420205593109131, 0.49244287610054016]","[0.5778135061264038, 0.49286746978759766]","[0.6027279496192932, 0.5014674663543701]","[0.5756856203079224, 0.5082146525382996]","[0.5399314165115356, 0.5083228349685669]"
"[0.4999384880065918, 0.5033596158027649]","[0.54117351770401, 0.4922786355018616]","[0.5767653584480286, 0.4928082227706909]","[0.6011921167373657, 0.5016604065895081]","[0.5744759440422058, 0.5083255171775818]","[0.5390464663505554, 0.5083997845649719]"
"[0.5003476142883301, 0.5027875900268555]","[0.5418894290924072, 0.49174538254737854]","[0.5777255296707153, 0.49238911271095276]","[0.6021101474761963, 0.5012854933738708]","[0.5753045082092285, 0.5079097151756287]","[0.5396835803985596, 0.5079014897346497]"
"[0.49929970502853394, 0.5027581453323364]","[0.5404098629951477, 0.4919643700122833]","[0.5758665204048157, 0.4925525188446045]","[0.600067675113678, 0.5012491345405579]","[0.5736269950866699, 0.5077047348022461]","[0.5382611155509949, 0.5077120065689087]"
"[0.4999600648880005, 0.5028665065765381]","[0.5413058996200562, 0.4924396872520447]","[0.5768929123878479, 0.49304986000061035]","[0.6016385555267334, 0.5016442537307739]","[0.574747622013092, 0.5081319808959961]","[0.5391137003898621, 0.5080722570419312]"
"[0.49901455640792847, 0.502748966217041]","[0.5392329096794128, 0.4920971095561981]","[0.5742300748825073, 0.492598295211792]","[0.5982528924942017, 0.5012984871864319]","[0.5724780559539795, 0.507798969745636]","[0.537524938583374, 0.5078783631324768]"
"[0.50089031457901, 0.5032368302345276]","[0.5415111780166626, 0.4931648373603821]","[0.5766768455505371, 0.4938212037086487]","[0.601131796836853, 0.5026242733001709]","[0.5749735832214355, 0.5089339017868042]","[0.5397650003433228, 0.5088203549385071]"
"[0.5011088848114014, 0.502581775188446]","[0.5421382188796997, 0.49200960993766785]","[0.5777696371078491, 0.49260133504867554]","[0.6022499203681946, 0.5015084743499756]","[0.5758307576179504, 0.5080053210258484]","[0.5403817892074585, 0.5079702138900757]"
"[0.49989789724349976, 0.502712070941925]","[0.5407692790031433, 0.49195846915245056]","[0.5762526988983154, 0.49260789155960083]","[0.6003966331481934, 0.5014577507972717]","[0.5742467641830444, 0.5079226493835449]","[0.5389039516448975, 0.5079336166381836]"
"[0.5008018016815186, 0.5029230713844299]","[0.5419912934303284, 0.4924162030220032]","[0.5776149034500122, 0.4930332601070404]","[0.6022434234619141, 0.5019320249557495]","[0.5758233666419983, 0.5083723068237305]","[0.5402530431747437, 0.508341908454895]"
"[0.5001497864723206, 0.5027206540107727]","[0.541440486907959, 0.49218815565109253]","[0.5771849751472473, 0.4928078055381775]","[0.602127730846405, 0.501641571521759]","[0.5755130648612976, 0.5081653594970703]","[0.5397863388061523, 0.5081756711006165]"
"[0.499551385641098, 0.5027223229408264]","[0.5405333638191223, 0.4918992519378662]","[0.5760998725891113, 0.4925970435142517]","[0.6005191206932068, 0.5016030669212341]","[0.5742100477218628, 0.5080389976501465]","[0.5388554930686951, 0.5080224275588989]"
"[0.4993468225002289, 0.502348780632019]","[0.5401281118392944, 0.49176663160324097]","[0.5755431652069092, 0.4923887848854065]","[0.5999634265899658, 0.5010987520217896]","[0.5735905170440674, 0.5075103640556335]","[0.5383132100105286, 0.5074974894523621]"
"[0.49976661801338196, 0.5022575855255127]","[0.5407293438911438, 0.49170732498168945]","[0.5762068033218384, 0.4923010468482971]","[0.6007064580917358, 0.5009878873825073]","[0.5743106007575989, 0.507453203201294]","[0.5389086604118347, 0.5074576139450073]"
"[0.4989599883556366, 0.5027880072593689]","[0.539688229560852, 0.49200406670570374]","[0.574953556060791, 0.4926629960536957]","[0.5991011261940002, 0.5015242099761963]","[0.5730775594711304, 0.5080003142356873]","[0.5378589034080505, 0.5080373287200928]"
"[0.5004129409790039, 0.5024281740188599]","[0.541317343711853, 0.491853266954422]","[0.5766292810440063, 0.4925232529640198]","[0.6008647680282593, 0.501403272151947]","[0.5747990608215332, 0.507866621017456]","[0.5394476652145386, 0.5078358054161072]"
"[0.49956128001213074, 0.5027141571044922]","[0.5403561592102051, 0.4919913411140442]","[0.5756006240844727, 0.49267488718032837]","[0.5999467372894287, 0.5015595555305481]","[0.5738374590873718, 0.5080365538597107]","[0.5385742783546448, 0.5080420970916748]"
"[0.49891483783721924, 0.502849280834198]","[0.5407004356384277, 0.49228331446647644]","[0.57638019323349, 0.49294838309288025]","[0.6014905571937561, 0.5016139149665833]","[0.5744045972824097, 0.5081056952476501]","[0.5385275483131409, 0.508102536201477]"
"[0.4992797374725342, 0.5026624202728271]","[0.5409711599349976, 0.4925042390823364]","[0.5763819217681885, 0.49314069747924805]","[0.6010679006576538, 0.5015106201171875]","[0.5740472674369812, 0.5078924894332886]","[0.5384868383407593, 0.5078632235527039]"
"[0.5002865791320801, 0.5025768876075745]","[0.5425933599472046, 0.49269017577171326]","[0.5782819986343384, 0.49351876974105835]","[0.6033251881599426, 0.5020541548728943]","[0.5757439136505127, 0.508270263671875]","[0.539852499961853, 0.5080365538597107]"
"[0.5006080269813538, 0.5018032789230347]","[0.5426064729690552, 0.49146220088005066]","[0.5782761573791504, 0.49213775992393494]","[0.6033449172973633, 0.5006536245346069]","[0.5758804082870483, 0.5071710348129272]","[0.5401610732078552, 0.507142186164856]"
"[0.4982277750968933, 0.5014509558677673]","[0.5387375354766846, 0.49079060554504395]","[0.5735453963279724, 0.4913288950920105]","[0.597251832485199, 0.5000283718109131]","[0.5713590979576111, 0.5065442323684692]","[0.5366750955581665, 0.5066214203834534]"
"[0.4996538758277893, 0.5012533664703369]","[0.5420818328857422, 0.49066364765167236]","[0.5783770084381104, 0.4914515018463135]","[0.6034730076789856, 0.5003355145454407]","[0.5761962532997131, 0.5071189403533936]","[0.5398597717285156, 0.5069888234138489]"
"[0.49832236766815186, 0.5010327100753784]","[0.5396691560745239, 0.49003610014915466]","[0.5753109455108643, 0.4905235171318054]","[0.5996220111846924, 0.4990767240524292]","[0.5729175806045532, 0.5058756470680237]","[0.5374190211296082, 0.5059693455696106]"
"[0.4974759519100189, 0.5011962652206421]","[0.5381967425346375, 0.4904952943325043]","[0.5733805894851685, 0.49119094014167786]","[0.5975261926651001, 0.49998506903648376]","[0.571663498878479, 0.5065317153930664]","[0.5364335775375366, 0.5065460205078125]"
"[0.49926114082336426, 0.5002224445343018]","[0.539739191532135, 0.49113452434539795]","[0.5742641687393188, 0.491721510887146]","[0.5986133813858032, 0.49950751662254333]","[0.5720866918563843, 0.5055655241012573]","[0.5371883511543274, 0.5053406953811646]"
"[0.4970051050186157, 0.5027368664741516]","[0.536737322807312, 0.49572861194610596]","[0.5701444149017334, 0.49695369601249695]","[0.5943077206611633, 0.5044520497322083]","[0.568507969379425, 0.5094518661499023]","[0.5343167185783386, 0.5086961388587952]"
"[0.4946029484272003, 0.5015855431556702]","[0.5344744324684143, 0.49347686767578125]","[0.568042516708374, 0.4944048225879669]","[0.5926200151443481, 0.5021008849143982]","[0.5669320821762085, 0.5076215267181396]","[0.5324508547782898, 0.5072475671768188]"
